No,Deprem Kodu,Tarih,Zaman,Enlem,Boylam,derinlik_km,xM,MD,ML,Mw,Ms,Mb,Tip,Yer
2030,19830515125734,1983.05.15,12:57:34.60,41.74,32.44,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,INPIRI-AMASRA (BARTIN) [North East  0.3 km]
2031,19830414121627,1983.04.14,12:16:27.40,41.45,43.77,10.0,4.3,0.0,0.0,,0.0,4.3,Ke,GÜRCISTAN
2032,19830306123514,1983.03.06,12:35:14.40,40.81,28.19,8.0,3.5,0.0,0.0,,0.0,3.5,Ke,MARMARA DENIZI
2033,19830214072807,1983.02.14,07:28:07.10,41.95,32.89,33.0,4.1,0.0,0.0,,0.0,4.1,Ke,IRMAKKOY-CIDE (KASTAMONU) [North West  8.9 km]
2034,19830205204734,1983.02.05,20:47:34.20,40.31,27.29,7.0,3.7,0.0,0.0,,0.0,3.7,Ke,CINARKOPRU-BIGA (ÇANAKKALE) [East 1.8 km]
2035,19830201135411,1983.02.01,13:54:11.20,40.2,28.94,3.0,4.9,0.0,0.0,,4.9,4.8,Ke,NILUFER (BURSA) [South West  3.5 km]
2036,19830127210110,1983.01.27,21:01:10.90,40.27,28.98,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,AKSUNGUR-OSMANGAZI (BURSA) [South 2.7 km]
2037,19830114212246,1983.01.14,21:22:46.10,40.2,28.77,8.0,3.6,0.0,0.0,,0.0,3.6,Ke,BASKOY-NILUFER (BURSA) [South East  1.9 km]
2038,19830114003457,1983.01.14,00:34:57.00,40.45,28.22,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,BANDIRMA AÇIKLARI-BALIKESIR (MARMARA DENIZI)
2039,19821229020456,1982.12.29,02:04:56.70,41.6,27.46,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,ATAKOY-PINARHISAR (KIRKLARELI) [North East  2.1 km]
2040,19821208050820,1982.12.08,05:08:20.40,40.1,27.76,14.0,3.7,0.0,0.0,,0.0,3.7,Ke,SARACLAR-GONEN (BALIKESIR) [South West  1.5 km]
2041,19821022025434,1982.10.22,02:54:34.90,40.29,27.05,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,HISARLI-BIGA (ÇANAKKALE) [North East  1.1 km]
2042,19820921053917,1982.09.21,05:39:17.30,41.97,43.39,2.0,4.4,0.0,0.0,,3.3,4.4,Ke,GÜRCISTAN
2043,19820909202314,1982.09.09,20:23:14.10,41.05,42.95,3.0,4.5,0.0,0.0,,0.0,4.5,Ke,CAGLAYIK- (ARDAHAN) [North East  1.5 km]
2044,19820909054710,1982.09.09,05:47:10.80,40.98,27.87,10.0,4.4,0.0,4.4,,0.0,4.4,Ke,YENICIFTLIK-MARMARAEREGLISI (TEKIRDAG) [South East  3.9 km]
2045,19820826192300,1982.08.26,19:23:00.50,40.86,28.08,7.0,3.6,0.0,0.0,,0.0,3.6,Ke,MARMARA DENIZI
2046,19820731110716,1982.07.31,11:07:16.70,40.13,28.85,2.0,3.7,0.0,0.0,,0.0,3.7,Ke,INEGAZI-NILUFER (BURSA) [West 1.5 km]
2047,19820727102314,1982.07.27,10:23:14.60,40.38,28.95,11.0,4.6,0.0,4.6,,0.0,4.3,Ke,ALTINTAS-MUDANYA (BURSA) [North West  3.4 km]
2048,19820712144614,1982.07.12,14:46:14.00,41.0,27.83,25.0,4.6,0.0,4.3,,0.0,4.6,Ke,YENICIFTLIK-MARMARAEREGLISI (TEKIRDAG) [South West  2.2 km]
2049,19820609041336,1982.06.09,04:13:36.60,40.14,28.89,10.0,4.8,0.0,4.8,,0.0,4.4,Ke,ATLAS-NILUFER (BURSA) [North 2.0 km]
2050,19820525080604,1982.05.25,08:06:04.70,41.42,44.0,5.0,4.7,0.0,0.0,,4.2,4.7,Ke,GÜRCISTAN
2051,19820523221753,1982.05.23,22:17:53.00,40.75,30.55,16.0,4.1,0.0,0.0,,0.0,4.1,Ke,BEDILTAHIRBEY-AKYAZI (SAKARYA) [North West  1.1 km]
2052,19820523162307,1982.05.23,16:23:07.00,40.45,29.04,4.0,4.2,0.0,4.2,,0.0,3.2,Ke,GEMLIK KÖRFEZI (MARMARA DENIZI)
2053,19820520024248,1982.05.20,02:42:48.90,40.4,28.98,10.0,4.5,0.0,4.5,,0.0,3.9,Ke,GEMLIK KÖRFEZI (MARMARA DENIZI)
2054,19820519133258,1982.05.19,13:32:58.80,40.07,42.26,62.0,4.7,0.0,0.0,,0.0,4.7,Ke,CIFTLIK-HORASAN (ERZURUM) [South East  0.6 km]
2055,19820518060216,1982.05.18,06:02:16.00,40.23,27.11,2.0,3.5,0.0,0.0,,0.0,3.5,Ke,DANISMENT-BIGA (ÇANAKKALE) [South East  1.3 km]
2056,19820516183518,1982.05.16,18:35:18.20,40.22,27.06,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,BAKACAK-BIGA (ÇANAKKALE) [North West  2.6 km]
2057,19820416080129,1982.04.16,08:01:29.30,40.79,29.84,0.0,4.0,0.0,0.0,,0.0,4.0,Ke,AKPINAR-IZMIT (KOCAELI) [West 3.7 km]
2058,19820217150850,1982.02.17,15:08:50.10,40.38,33.31,10.0,4.0,0.0,0.0,,0.0,4.0,Ke,GUNDOGMUS-SABANOZU (ÇANKIRI) [South East  1.4 km]
2059,19820209204008,1982.02.09,20:40:08.90,40.17,27.32,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,ARABAALAN-BIGA (ÇANAKKALE) [North 1.6 km]
2060,19820124020350,1982.01.24,02:03:50.90,41.99,43.4,6.0,4.4,0.0,0.0,,0.0,4.4,Ke,GÜRCISTAN
2061,19820117102742,1982.01.17,10:27:42.20,41.1,44.05,6.0,4.3,0.0,0.0,,0.0,4.3,Ke,AZERBAYCAN
2062,19820106020756,1982.01.06,02:07:56.30,40.16,27.64,4.0,4.0,0.0,4.0,,0.0,3.5,Ke,GUNDOGAN-GONEN (BALIKESIR) [South East  1.3 km]
2063,19811230093908,1981.12.30,09:39:08.20,40.12,28.62,3.0,4.0,0.0,4.0,,0.0,3.6,Ke,ONAC-MUSTAFAKEMALPASA (BURSA) [North East  2.3 km]
2064,19811226175335,1981.12.26,17:53:35.00,40.15,28.74,0.0,4.9,0.0,4.8,,0.0,4.9,Ke,FADILLI-NILUFER (BURSA) [East 2.6 km]
2065,19811207211704,1981.12.07,21:17:04.30,40.66,36.0,10.0,4.5,0.0,0.0,,0.0,4.5,Ke,DIREKLI- (AMASYA) [South 1.3 km]
2066,19811005135020,1981.10.05,13:50:20.40,40.34,27.48,13.0,3.6,0.0,0.0,,0.0,3.6,Ke,GUVEMALANI-BIGA (ÇANAKKALE) [North 6.1 km]
2067,19810917020738,1981.09.17,02:07:38.60,40.88,28.07,12.0,3.6,0.0,0.0,,0.0,3.6,Ke,MARMARA DENIZI
2068,19810909074617,1981.09.09,07:46:17.00,40.14,38.23,25.0,4.5,0.0,0.0,,0.0,4.5,Ke,KUCUKGUZEL-SUSEHRI (SIVAS) [North East  1.0 km]
2069,19810902064315,1981.09.02,06:43:15.00,40.35,26.13,28.0,3.6,0.0,0.0,,0.0,3.6,Ke,SAROS KÖRFEZI (EGE DENIZI)
2070,19810828071708,1981.08.28,07:17:08.90,40.47,29.21,10.0,4.3,0.0,4.3,,0.0,3.8,Ke,SAHINYURDU-GEMLIK (BURSA) [North West  0.6 km]
2071,19810728071708,1981.07.28,07:17:08.90,40.47,29.21,10.0,4.3,0.0,4.3,,0.0,3.8,Ke,SAHINYURDU-GEMLIK (BURSA) [North West  0.6 km]
2072,19810723163528,1981.07.23,16:35:28.10,40.3,28.94,7.0,3.9,0.0,0.0,,0.0,3.9,Ke,CAGRISAN-MUDANYA (BURSA) [North West  0.2 km]
2073,19810722220245,1981.07.22,22:02:45.90,40.27,28.9,2.0,4.5,0.0,4.5,,0.0,4.0,Ke,DOGANKOY-NILUFER (BURSA) [North West  2.7 km]
2074,19810721094337,1981.07.21,09:43:37.20,40.23,28.86,1.0,4.6,0.0,4.6,,0.0,4.1,Ke,YOLCATI-NILUFER (BURSA) [South West  3.3 km]
2075,19810704115634,1981.07.04,11:56:34.40,40.79,29.58,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,CERKESLI-DILOVASI (KOCAELI) [South 2.8 km]
2076,19810623170355,1981.06.23,17:03:55.00,40.0,38.0,33.0,4.5,0.0,0.0,,0.0,4.5,Ke,SARKOY-SUSEHRI (SIVAS) [South East  2.0 km]
2077,19810527020254,1981.05.27,02:02:54.80,40.82,27.99,0.0,3.7,0.0,0.0,,0.0,3.7,Ke,MARMARA EREGLISI AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
2078,19810503204112,1981.05.03,20:41:12.20,40.79,28.09,24.0,4.4,0.0,4.4,,0.0,4.0,Ke,MARMARA DENIZI
2079,19810312040600,1981.03.12,04:06:00.60,40.8,28.09,12.0,4.7,0.0,4.7,,0.0,4.7,Ke,MARMARA DENIZI
2080,19810204221123,1981.02.04,22:11:23.90,40.97,40.26,33.0,4.1,0.0,0.0,,0.0,4.1,Ke,OF (TRABZON) [North 3.0 km]
2081,19801217172659,1980.12.17,17:26:59.00,40.86,30.23,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,YENICE-IZMIT (KOCAELI) [South West  3.0 km]
2082,19801025165705,1980.10.25,16:57:05.90,40.72,29.81,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,GOLCUK (KOCAELI) [North West  0.9 km]
2083,19801003140056,1980.10.03,14:00:56.30,40.21,33.07,0.0,3.9,0.0,0.0,,0.0,3.9,Ke,CUBUK (ANKARA) [South East  4.5 km]
2084,19801002112135,1980.10.02,11:21:35.20,40.09,33.17,33.0,4.1,0.0,0.0,,0.0,4.1,Ke,AHMETADIL-AKYURT (ANKARA) [South West  6.1 km]
2085,19800927035051,1980.09.27,03:50:51.00,40.13,28.15,8.0,3.5,0.0,0.0,,0.0,3.5,Ke,ISMETPASA-KARACABEY (BURSA) [South West  3.6 km]
2086,19800601224646,1980.06.01,22:46:46.60,40.16,41.98,10.0,4.5,0.0,0.0,,0.0,4.5,Ke,MURATBAGI-HORASAN (ERZURUM) [West 3.7 km]
2087,19800518120924,1980.05.18,12:09:24.00,40.0,32.9,13.0,3.7,0.0,0.0,,0.0,3.7,Ke,KECIOREN (ANKARA) [North East  3.4 km]
2088,19800425005742,1980.04.25,00:57:42.80,40.65,42.57,3.0,4.3,0.0,0.0,,0.0,4.3,Ke,BESPINARLAR-SENKAYA (ERZURUM) [South East  4.0 km]
2089,19800421170419,1980.04.21,17:04:19.00,40.4,42.2,0.0,4.0,0.0,0.0,,0.0,4.0,Ke,CATAKKOY-OLTU (ERZURUM) [East 2.6 km]
2090,19800322134123,1980.03.22,13:41:23.30,41.12,35.19,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,OGURLU-VEZIRKOPRU (SAMSUN) [North East  2.3 km]
2091,19800226135213,1980.02.26,13:52:13.20,40.2,29.3,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,CATALTEPE-KESTEL (BURSA) [East 3.5 km]
2092,19800221162029,1980.02.21,16:20:29.00,40.4,26.0,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,SAROS KÖRFEZI (EGE DENIZI)
2093,19800220225523,1980.02.20,22:55:23.50,40.42,26.04,10.0,4.2,0.0,3.8,,0.0,4.2,Ke,SAROS KÖRFEZI (EGE DENIZI)
2094,19800103134715,1980.01.03,13:47:15.80,40.27,30.83,0.0,4.2,0.0,0.0,,0.0,4.2,Ke,BOLUCEKOVA-GOYNUK (BOLU) [North East  1.8 km]
2095,19791219122223,1979.12.19,12:22:23.60,40.46,28.53,11.0,3.6,0.0,0.0,,0.0,3.6,Ke,ESENCE AÇIKLARI-BURSA (MARMARA DENIZI)
2096,19791111012458,1979.11.11,01:24:58.80,40.53,30.04,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,CILEKLI-PAMUKOVA (SAKARYA) [South West  1.2 km]
2097,19791008035452,1979.10.08,03:54:52.20,40.84,27.73,2.0,4.0,0.0,0.0,,0.0,4.0,Ke,MARMARA DENIZI
2098,19791001101154,1979.10.01,10:11:54.60,40.67,27.36,14.0,3.7,0.0,0.0,,0.0,3.7,Ke,HOSKOY-SARKOY (TEKIRDAG) [South East  6.3 km]
2099,19790919051915,1979.09.19,05:19:15.00,40.9,30.3,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,SALMANLI-ADAPAZARI (SAKARYA) [South West  1.0 km]
2100,19790831151536,1979.08.31,15:15:36.00,40.82,33.73,1.0,4.0,0.0,0.0,,0.0,4.0,Ke,ILISILIK-ILGAZ (ÇANKIRI) [South East  3.5 km]
2101,19790810141222,1979.08.10,14:12:22.60,40.4,26.35,8.0,3.6,0.0,0.0,,0.0,3.6,Ke,SAROS KÖRFEZI (EGE DENIZI)
2102,19790809092832,1979.08.09,09:28:32.00,40.92,29.97,23.0,3.6,0.0,0.0,,0.0,3.6,Ke,FETHIYE-IZMIT (KOCAELI) [South West  0.6 km]
2103,19790628212209,1979.06.28,21:22:09.40,40.78,31.85,0.0,4.7,0.0,0.0,,0.0,4.7,Ke,YAYLADINLAR- (BOLU) [South East  0.8 km]
2104,19790529142308,1979.05.29,14:23:08.50,40.89,33.58,10.0,4.1,0.0,0.0,,0.0,4.1,Ke,BASDIBEK-ILGAZ (ÇANKIRI) [North East  0.4 km]
2105,19790527120417,1979.05.27,12:04:17.40,41.0,33.55,10.0,4.2,0.0,0.0,,0.0,4.2,Ke,SERCELER-ILGAZ (ÇANKIRI) [North West  3.0 km]
2106,19790427023350,1979.04.27,02:33:50.40,40.61,32.88,0.0,3.9,0.0,0.0,,0.0,3.9,Ke,ORTAKOY-KIZILCAHAMAM (ANKARA) [North West  1.5 km]
2107,19790425073945,1979.04.25,07:39:45.00,41.26,44.08,3.0,4.7,0.0,0.0,,0.0,4.7,Ke,AZERBAYCAN
2108,19790327080512,1979.03.27,08:05:12.00,41.3,33.3,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,PELITOREN-ARAC (KASTAMONU) [West 1.6 km]
2109,19790325222313,1979.03.25,22:23:13.00,40.88,31.04,9.0,3.7,0.0,0.0,,0.0,3.7,Ke,CILIMLI (DUZCE) [South West  1.6 km]
2110,19790214190019,1979.02.14,19:00:19.80,40.2,27.63,7.0,3.6,0.0,0.0,,0.0,3.6,Ke,SARIKOY-GONEN (BALIKESIR) [East 2.9 km]
2111,19790210025751,1979.02.10,02:57:51.00,40.25,27.06,2.0,3.7,0.0,0.0,,0.0,3.7,Ke,KOZCESME-BIGA (ÇANAKKALE) [South East  3.1 km]
2112,19790210025431,1979.02.10,02:54:31.50,40.23,27.03,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,COMLEKCI-BIGA (ÇANAKKALE) [North East  3.2 km]
2113,19790210021128,1979.02.10,02:11:28.20,40.22,27.05,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,GURCESME-BIGA (ÇANAKKALE) [North East  2.4 km]
2114,19790203144918,1979.02.03,14:49:18.00,41.32,44.2,3.0,4.6,0.0,0.0,,0.0,4.6,Ke,AZERBAYCAN
2115,19790111205039,1979.01.11,20:50:39.10,40.3,29.26,0.0,4.3,0.0,0.0,,0.0,4.3,Ke,ERICEK-GURSU (BURSA) [South West  2.2 km]
2116,19781206130918,1978.12.06,13:09:18.00,40.5,34.97,17.0,4.6,0.0,0.0,,0.0,4.6,Ke,ESKIEKIN- (ÇORUM) [South West  2.3 km]
2117,19781112211601,1978.11.12,21:16:01.00,41.3,34.3,0.0,3.9,0.0,0.0,,0.0,3.9,Ke,BEKIRLI-TASKOPRU (KASTAMONU) [South East  2.2 km]
2118,19781103093503,1978.11.03,09:35:03.40,40.91,32.35,10.0,4.2,0.0,0.0,,0.0,4.2,Ke,ADILLER-ESKIPAZAR (KARABÜK) [North West  3.1 km]
2119,19781012061113,1978.10.12,06:11:13.00,41.07,33.21,2.0,4.1,0.0,0.0,,0.0,4.1,Ke,CERCILER-ARAC (KASTAMONU) [South East  2.3 km]
2120,19780903150405,1978.09.03,15:04:05.40,40.65,29.6,33.0,3.7,0.0,0.0,,0.0,3.7,Ke,KARAPINAR-KARAMURSEL (KOCAELI) [South West  1.9 km]
2121,19780902053228,1978.09.02,05:32:28.00,40.5,30.1,10.0,3.9,0.0,0.0,,0.0,3.9,Ke,HAYRETTIN-PAMUKOVA (SAKARYA) [South East  0.9 km]
2122,19780901020910,1978.09.01,02:09:10.50,40.64,29.99,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,SERINDERE-BASISKELE (KOCAELI) [North West  1.2 km]
2123,19780826034043,1978.08.26,03:40:43.00,41.2,33.4,0.0,4.0,0.0,0.0,,0.0,4.0,Ke,BELKAVAK-ARAC (KASTAMONU) [West 1.1 km]
2124,19780822224811,1978.08.22,22:48:11.00,41.94,43.87,4.0,4.8,0.0,0.0,,0.0,4.8,Ke,GÜRCISTAN
2125,19780816175145,1978.08.16,17:51:45.10,40.81,30.33,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,KURUCESME-SERDIVAN (SAKARYA) [North East  2.8 km]
2126,19780815090422,1978.08.15,09:04:22.00,41.25,43.99,8.0,4.7,0.0,0.0,,4.5,4.7,Ke,AZERBAYCAN
2127,19780814013758,1978.08.14,01:37:58.00,40.3,33.8,10.0,4.1,0.0,0.0,,0.0,4.1,Ke,KIYIHALILINCELI-SULAKYURT (KIRIKKALE) [South East  2.6 km]
2128,19780807072032,1978.08.07,07:20:32.00,40.2,26.1,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,KEMALYERI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
2129,19780627044517,1978.06.27,04:45:17.80,41.23,44.04,10.0,4.4,0.0,0.0,,0.0,4.4,Ke,AZERBAYCAN
2130,19780622175427,1978.06.22,17:54:27.70,40.88,27.89,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,MARMARA EREGLISI AÇIKLARI-TEKIRDAG (MARMARA DENIZI)
2131,19780616054945,1978.06.16,05:49:45.00,40.4,26.1,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,SAROS KÖRFEZI (EGE DENIZI)
2132,19780615002645,1978.06.15,00:26:45.00,40.79,27.68,28.0,4.6,0.0,4.4,,0.0,4.6,Ke,MARMARA DENIZI
2133,19780520184509,1978.05.20,18:45:09.00,40.35,42.65,13.0,4.5,0.0,0.0,,0.0,4.5,Ke,YAGBASAN-SARIKAMIS (KARS) [South 2.4 km]
2134,19780511163541,1978.05.11,16:35:41.00,40.2,29.6,10.0,4.3,0.0,0.0,,0.0,4.3,Ke,KARACAAHMET-YENISEHIR (BURSA) [North East  2.1 km]
2135,19780422084129,1978.04.22,08:41:29.00,40.5,28.8,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,ARMUTLU (YALOVA) [South West  3.2 km]
2136,19780421071832,1978.04.21,07:18:32.00,40.5,29.7,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,INIKLI-IZNIK (BURSA) [North West  1.9 km]
2137,19780404005502,1978.04.04,00:55:02.90,40.39,26.2,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,SAROS KÖRFEZI (EGE DENIZI)
2138,19780312043644,1978.03.12,04:36:44.10,40.86,28.06,10.0,3.5,0.0,0.0,,0.0,3.5,Ke,MARMARA DENIZI
2139,19780301232759,1978.03.01,23:27:59.50,40.97,42.9,38.0,4.3,0.0,0.0,,0.0,4.3,Ke,CALABAS- (ARDAHAN) [North East  1.0 km]
2140,19780223002901,1978.02.23,00:29:01.10,40.35,26.37,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,BESYOL-ECEABAT (ÇANAKKALE) [North East  3.1 km]
2141,19780213053124,1978.02.13,05:31:24.50,40.14,28.74,10.0,4.2,0.0,4.2,,0.0,0.0,Ke,UNCUKURU-NILUFER (BURSA) [North East  2.5 km]
2142,19780213014830,1978.02.13,01:48:30.10,40.15,28.6,10.0,3.9,0.0,0.0,,0.0,3.9,Ke,ULUBAT GÖLÜ
2143,19780211100503,1978.02.11,10:05:03.90,40.47,29.79,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,HISARDERE-IZNIK (BURSA) [North East  1.5 km]
2144,19780202133545,1978.02.02,13:35:45.00,40.42,30.15,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,TASOLUK-GEYVE (SAKARYA) [South East  0.2 km]
2145,19780127081628,1978.01.27,08:16:28.00,40.96,29.4,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,BALLICA-PENDIK (ISTANBUL) [South 3.4 km]
2146,19780117191207,1978.01.17,19:12:07.20,41.04,44.26,14.0,4.6,0.0,0.0,,0.0,4.6,Ke,AZERBAYCAN
2147,19780116085022,1978.01.16,08:50:22.20,40.33,29.13,10.0,4.2,0.0,0.0,,0.0,4.2,Ke,SELCUKGAZI-OSMANGAZI (BURSA) [North East  0.7 km]
2148,19780113010506,1978.01.13,01:05:06.00,40.0,30.5,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,ALPAGUT-MIHALGAZI (ESKISEHIR) [South 1.7 km]
2149,19780110143254,1978.01.10,14:32:54.00,40.4,26.0,10.0,3.9,0.0,0.0,,0.0,3.9,Ke,SAROS KÖRFEZI (EGE DENIZI)
2150,19780107164847,1978.01.07,16:48:47.60,40.11,42.37,67.0,4.6,0.0,0.0,,0.0,4.6,Ke,TAVSANCIK-HORASAN (ERZURUM) [South West  0.6 km]
2151,19780102063128,1978.01.02,06:31:28.80,41.56,44.27,13.0,5.3,0.0,0.0,,5.3,5.1,Ke,GÜRCISTAN
2152,19771214215559,1977.12.14,21:55:59.60,40.37,26.0,0.0,3.8,0.0,0.0,,0.0,3.8,Ke,SAROS KÖRFEZI (EGE DENIZI)
2153,19771116004711,1977.11.16,00:47:11.30,40.26,27.95,11.0,3.8,0.0,0.0,,0.0,3.8,Ke,BEREKETLI-BANDIRMA (BALIKESIR) [North West  1.4 km]
2154,19771115221651,1977.11.15,22:16:51.00,41.1,32.2,23.0,3.6,0.0,0.0,,0.0,3.6,Ke,HISARKOY-YENICE (KARABÜK) [South West  10.7 km]
2155,19771110092512,1977.11.10,09:25:12.10,40.81,28.16,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,MARMARA DENIZI
2156,19771105134703,1977.11.05,13:47:03.00,40.6,29.1,0.0,3.8,0.0,0.0,,0.0,3.8,Ke,TESVIKIYE-CINARCIK (YALOVA) [South East  2.5 km]
2157,19771103215958,1977.11.03,21:59:58.00,40.7,29.1,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,CINARCIK (YALOVA) [North West  6.3 km]
2158,19771102150522,1977.11.02,15:05:22.00,40.6,29.3,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,ELMALIK- (YALOVA) [South West  1.5 km]
2159,19771005053443,1977.10.05,05:34:43.30,41.02,33.57,10.0,5.7,0.0,0.0,,5.7,5.3,Ke,SERCELER-ILGAZ (ÇANKIRI) [North West  4.0 km]
2160,19770929215831,1977.09.29,21:58:31.00,40.6,27.6,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,GUNDOGDU-MARMARA (BALIKESIR) [North East  2.1 km]
2161,19770928032611,1977.09.28,03:26:11.70,40.19,26.2,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,KEMALYERI AÇIKLARI-ÇANAKKALE (EGE DENIZI)
2162,19770927004853,1977.09.27,00:48:53.30,40.52,26.15,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,SAROS KÖRFEZI (EGE DENIZI)
2163,19770909141612,1977.09.09,14:16:12.00,40.9,30.8,33.0,3.5,0.0,0.0,,0.0,3.5,Ke,PAZARCIK-GUMUSOVA (DUZCE) [West 3.9 km]
2164,19770904235357,1977.09.04,23:53:57.40,40.84,30.73,10.0,3.8,0.0,0.0,,0.0,3.8,Ke,KAHRAMAN-HENDEK (SAKARYA) [North 3.0 km]
2165,19770825011313,1977.08.25,01:13:13.00,41.9,33.3,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,HIMMETKOY-SENPAZAR (KASTAMONU) [North West  1.1 km]
2166,19770818221754,1977.08.18,22:17:54.00,40.5,29.3,14.0,3.5,0.0,0.0,,0.0,3.5,Ke,ORHANGAZI (BURSA) [North West  1.3 km]
2167,19770718010939,1977.07.18,01:09:39.00,40.55,26.3,0.0,3.7,0.0,0.0,,0.0,3.7,Ke,SAROS KÖRFEZI (EGE DENIZI)
2168,19770622150347,1977.06.22,15:03:47.60,40.0,44.7,33.0,4.9,0.0,0.0,,0.0,4.9,Ke,TAZEKOY-ARALIK (IGDIR) [North East  18.6 km]
2169,19770614025825,1977.06.14,02:58:25.00,40.4,28.9,10.0,3.6,0.0,0.0,,0.0,3.6,Ke,MUDANYA (BURSA) [North East  2.9 km]
2170,19770518172441,1977.05.18,17:24:41.20,40.41,26.44,9.0,4.1,0.0,3.7,,0.0,4.1,Ke,TAYFURKOY-GELIBOLU (ÇANAKKALE) [North West  3.3 km]
2171,19770504071744,1977.05.04,07:17:44.00,40.21,29.6,10.0,3.7,0.0,0.0,,0.0,3.7,Ke,SOYLEMIS-YENISEHIR (BURSA) [South West  1.1 km]
2172,19770417083412,1977.04.17,08:34:12.00,40.2,27.2,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,HAVDAN-BIGA (ÇANAKKALE) [North East  0.4 km]
2173,19770305213129,1977.03.05,21:31:29.00,40.8,29.0,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,MARMARA DENIZI
2174,19770305011859,1977.03.05,01:18:59.20,40.74,28.96,0.0,3.5,0.0,0.0,,0.0,3.5,Ke,ÇINARCIK AÇIKLARI-YALOVA (MARMARA DENIZI)
2175,19770303174053,1977.03.03,17:40:53.30,40.88,29.16,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,KARTAL (ISTANBUL) [South West  2.6 km]
2176,19770223033642,1977.02.23,03:36:42.00,40.9,33.8,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,CELTIKBASI-ILGAZ (ÇANKIRI) [South East  1.4 km]
2177,19770218000858,1977.02.18,00:08:58.30,40.48,41.68,10.0,4.6,0.0,0.0,,0.0,4.6,Ke,BASBAGLAR-OLTU (ERZURUM) [North 1.4 km]
2178,19761201143825,1976.12.01,14:38:25.00,40.2,44.8,44.0,4.6,0.0,0.0,,0.0,4.6,Ke,AZERBAYCAN
2179,19761031211749,1976.10.31,21:17:49.00,40.7,33.4,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,CUKUROREN-KORGUN (ÇANKIRI) [North 4.2 km]
2180,19761019230851,1976.10.19,23:08:51.50,40.11,38.93,39.0,4.4,0.0,0.0,,0.0,4.4,Ke,OKCAOREN-CAMOLUK (GIRESUN) [North West  1.4 km]
2181,19761009193104,1976.10.09,19:31:04.90,40.72,30.46,6.0,4.0,0.0,4.0,,0.0,3.9,Ke,KAYALARMEMDUHIYE-ERENLER (SAKARYA) [North West  3.8 km]
2182,19760930172114,1976.09.30,17:21:14.00,41.8,26.3,0.0,3.7,0.0,0.0,,0.0,3.7,Ke,BUDAKDOGANCA- (EDIRNE) [North West  5.6 km]
2183,19760930003851,1976.09.30,00:38:51.60,41.78,26.41,0.0,3.6,0.0,0.0,,0.0,3.6,Ke,AHI- (EDIRNE) [North East  0.5 km]
2184,19760920132529,1976.09.20,13:25:29.00,41.2,33.5,0.0,3.7,0.0,0.0,,0.0,3.7,Ke,CICEKPINAR-IHSANGAZI (KASTAMONU) [North East  2.1 km]
2185,19760918100141,1976.09.18,10:01:41.00,41.3,29.2,0.0,3.7,0.0,3.1,,0.0,3.7,Ke,RIVA-BEYKOZ (ISTANBUL) [North 8.5 km]
